episode: 0, score: 70, average score: 70.0, best score: -inf, epsilon: 0.98, steps: 1706
episode: 1557, score: 60, average score: 225.8, best score: 239.60, epsilon: 0.10, steps: 3063495
episode: 1558, score: -70, average score: 220.7, best score: 239.60, epsilon: 0.10, steps: 3064962
episode: 1559, score: 165, average score: 221.5, best score: 239.60, epsilon: 0.10, steps: 3067222
episode: 1560, score: -80, average score: 220.6, best score: 239.60, epsilon: 0.10, steps: 3068770
episode: 1561, score: 240, average score: 222.4, best score: 239.60, epsilon: 0.10, steps: 3070849
episode: 1562, score: 120, average score: 222.4, best score: 239.60, epsilon: 0.10, steps: 3072097
episode: 1563, score: 80, average score: 218.3, best score: 239.60, epsilon: 0.10, steps: 3073817
episode: 1564, score: 365, average score: 222.2, best score: 239.60, epsilon: 0.10, steps: 3075989
episode: 1565, score: 275, average score: 221.3, best score: 239.60, epsilon: 0.10, steps: 3077599
episode: 1566, score: 195, average score: 219.4, best score: 239.60, epsilon: 0.10, steps: 3079983
episode: 1567, score: 195, average score: 220.6, best score: 239.60, epsilon: 0.10, steps: 3081986
episode: 1568, score: 160, average score: 218.8, best score: 239.60, epsilon: 0.10, steps: 3083768
episode: 1569, score: -50, average score: 218.4, best score: 239.60, epsilon: 0.10, steps: 3085692
episode: 1570, score: 280, average score: 219.6, best score: 239.60, epsilon: 0.10, steps: 3087816
episode: 1571, score: 155, average score: 217.5, best score: 239.60, epsilon: 0.10, steps: 3089537
episode: 1572, score: 55, average score: 216.3, best score: 239.60, epsilon: 0.10, steps: 3091215
episode: 1573, score: 175, average score: 217.7, best score: 239.60, epsilon: 0.10, steps: 3093194
episode: 1574, score: 445, average score: 220.5, best score: 239.60, epsilon: 0.10, steps: 3096500
episode: 1575, score: -40, average score: 217.1, best score: 239.60, epsilon: 0.10, steps: 3098044
episode: 1576, score: 55, average score: 212.7, best score: 239.60, epsilon: 0.10, steps: 3099916
episode: 1577, score: 95, average score: 213.7, best score: 239.60, epsilon: 0.10, steps: 3101954
episode: 1578, score: 110, average score: 212.2, best score: 239.60, epsilon: 0.10, steps: 3103511
episode: 1579, score: 155, average score: 212.1, best score: 239.60, epsilon: 0.10, steps: 3106409
episode: 1580, score: 510, average score: 211.7, best score: 239.60, epsilon: 0.10, steps: 3110274
episode: 1581, score: 265, average score: 209.1, best score: 239.60, epsilon: 0.10, steps: 3112592
episode: 1582, score: 290, average score: 207.4, best score: 239.60, epsilon: 0.10, steps: 3114526
episode: 1583, score: 355, average score: 211.1, best score: 239.60, epsilon: 0.10, steps: 3117108
episode: 1584, score: -80, average score: 206.9, best score: 239.60, epsilon: 0.10, steps: 3118243
episode: 1585, score: 155, average score: 204.1, best score: 239.60, epsilon: 0.10, steps: 3120253
episode: 1586, score: 195, average score: 204.2, best score: 239.60, epsilon: 0.10, steps: 3121752
episode: 1587, score: 35, average score: 203.4, best score: 239.60, epsilon: 0.10, steps: 3123278
episode: 1588, score: 70, average score: 203.8, best score: 239.60, epsilon: 0.10, steps: 3124804
episode: 1589, score: -115, average score: 199.2, best score: 239.60, epsilon: 0.10, steps: 3126494
episode: 1590, score: 175, average score: 201.4, best score: 239.60, epsilon: 0.10, steps: 3128215
episode: 1591, score: 240, average score: 199.6, best score: 239.60, epsilon: 0.10, steps: 3130151
episode: 1592, score: 120, average score: 201.6, best score: 239.60, epsilon: 0.10, steps: 3131760
episode: 1593, score: 330, average score: 204.6, best score: 239.60, epsilon: 0.10, steps: 3134930
episode: 1594, score: -35, average score: 202.9, best score: 239.60, epsilon: 0.10, steps: 3136176
episode: 1595, score: 110, average score: 200.4, best score: 239.60, epsilon: 0.10, steps: 3137767
episode: 1596, score: 230, average score: 203.8, best score: 239.60, epsilon: 0.10, steps: 3140136
episode: 1597, score: 360, average score: 202.8, best score: 239.60, epsilon: 0.10, steps: 3142294
episode: 1598, score: 330, average score: 205.1, best score: 239.60, epsilon: 0.10, steps: 3144360
episode: 1599, score: -135, average score: 197.2, best score: 239.60, epsilon: 0.10, steps: 3145752
episode: 1600, score: 180, average score: 192.1, best score: 239.60, epsilon: 0.10, steps: 3147540
episode: 1601, score: 75, average score: 187.2, best score: 239.60, epsilon: 0.10, steps: 3149580
episode: 1602, score: 95, average score: 187.9, best score: 239.60, epsilon: 0.10, steps: 3151333
episode: 1603, score: 175, average score: 189.0, best score: 239.60, epsilon: 0.10, steps: 3154051
episode: 1604, score: 405, average score: 190.4, best score: 239.60, epsilon: 0.10, steps: 3156823
episode: 1605, score: 45, average score: 188.4, best score: 239.60, epsilon: 0.10, steps: 3158620
episode: 1606, score: -10, average score: 188.8, best score: 239.60, epsilon: 0.10, steps: 3160145
episode: 1607, score: 85, average score: 191.2, best score: 239.60, epsilon: 0.10, steps: 3162374
episode: 1608, score: 120, average score: 190.6, best score: 239.60, epsilon: 0.10, steps: 3165095
episode: 1609, score: 435, average score: 193.7, best score: 239.60, epsilon: 0.10, steps: 3167162
episode: 1610, score: 160, average score: 191.1, best score: 239.60, epsilon: 0.10, steps: 3169157
episode: 1611, score: 65, average score: 191.2, best score: 239.60, epsilon: 0.10, steps: 3171083
episode: 1612, score: -10, average score: 188.3, best score: 239.60, epsilon: 0.10, steps: 3172964
episode: 1613, score: -125, average score: 187.3, best score: 239.60, epsilon: 0.10, steps: 3174115
episode: 1614, score: -50, average score: 185.8, best score: 239.60, epsilon: 0.10, steps: 3175352
episode: 1615, score: 120, average score: 181.9, best score: 239.60, epsilon: 0.10, steps: 3178117
episode: 1616, score: -70, average score: 179.8, best score: 239.60, epsilon: 0.10, steps: 3179463
episode: 1617, score: -65, average score: 177.8, best score: 239.60, epsilon: 0.10, steps: 3181265
episode: 1618, score: 345, average score: 176.7, best score: 239.60, epsilon: 0.10, steps: 3183967
episode: 1619, score: 400, average score: 176.1, best score: 239.60, epsilon: 0.10, steps: 3186069
episode: 1620, score: 315, average score: 176.3, best score: 239.60, epsilon: 0.10, steps: 3188636
episode: 1621, score: -50, average score: 170.4, best score: 239.60, epsilon: 0.10, steps: 3190405
episode: 1622, score: 175, average score: 169.5, best score: 239.60, epsilon: 0.10, steps: 3193016
episode: 1623, score: 280, average score: 166.8, best score: 239.60, epsilon: 0.10, steps: 3195532
episode: 1624, score: 295, average score: 167.9, best score: 239.60, epsilon: 0.10, steps: 3197547
episode: 1625, score: 35, average score: 165.2, best score: 239.60, epsilon: 0.10, steps: 3199899
episode: 1626, score: 215, average score: 163.3, best score: 239.60, epsilon: 0.10, steps: 3202110
episode: 1627, score: 390, average score: 166.2, best score: 239.60, epsilon: 0.10, steps: 3205469
episode: 1628, score: 335, average score: 169.6, best score: 239.60, epsilon: 0.10, steps: 3207885
episode: 1629, score: -40, average score: 165.4, best score: 239.60, epsilon: 0.10, steps: 3209671
episode: 1630, score: -10, average score: 165.1, best score: 239.60, epsilon: 0.10, steps: 3211551
episode: 1631, score: 5, average score: 161.1, best score: 239.60, epsilon: 0.10, steps: 3213317
episode: 1632, score: 140, average score: 161.2, best score: 239.60, epsilon: 0.10, steps: 3215846
episode: 1633, score: -40, average score: 158.6, best score: 239.60, epsilon: 0.10, steps: 3217481
episode: 1634, score: -40, average score: 156.2, best score: 239.60, epsilon: 0.10, steps: 3218817
episode: 1635, score: 110, average score: 156.3, best score: 239.60, epsilon: 0.10, steps: 3220596
episode: 1636, score: 450, average score: 160.5, best score: 239.60, epsilon: 0.10, steps: 3222393
episode: 1637, score: 90, average score: 160.4, best score: 239.60, epsilon: 0.10, steps: 3224304
episode: 1638, score: -85, average score: 158.7, best score: 239.60, epsilon: 0.10, steps: 3225371
episode: 1639, score: -70, average score: 154.2, best score: 239.60, epsilon: 0.10, steps: 3226739
episode: 1640, score: 25, average score: 151.3, best score: 239.60, epsilon: 0.10, steps: 3228223
episode: 1641, score: 165, average score: 152.3, best score: 239.60, epsilon: 0.10, steps: 3229899
episode: 1642, score: 180, average score: 150.8, best score: 239.60, epsilon: 0.10, steps: 3231955
episode: 1643, score: 85, average score: 149.5, best score: 239.60, epsilon: 0.10, steps: 3233482
episode: 1644, score: 165, average score: 149.2, best score: 239.60, epsilon: 0.10, steps: 3235814
episode: 1645, score: 85, average score: 149.2, best score: 239.60, epsilon: 0.10, steps: 3238092
episode: 1646, score: 75, average score: 146.8, best score: 239.60, epsilon: 0.10, steps: 3239576
episode: 1647, score: 135, average score: 146.6, best score: 239.60, epsilon: 0.10, steps: 3241190
episode: 1648, score: -155, average score: 140.7, best score: 239.60, epsilon: 0.10, steps: 3242735
episode: 1649, score: 0, average score: 136.8, best score: 239.60, epsilon: 0.10, steps: 3244000
episode: 1650, score: 260, average score: 135.6, best score: 239.60, epsilon: 0.10, steps: 3246540
episode: 1651, score: 365, average score: 138.4, best score: 239.60, epsilon: 0.10, steps: 3249145
episode: 1652, score: 870, average score: 145.9, best score: 239.60, epsilon: 0.10, steps: 3251672
episode: 1653, score: 400, average score: 149.8, best score: 239.60, epsilon: 0.10, steps: 3253453
episode: 1654, score: 15, average score: 149.7, best score: 239.60, epsilon: 0.10, steps: 3254701
episode: 1655, score: 635, average score: 150.9, best score: 239.60, epsilon: 0.10, steps: 3257767
episode: 1656, score: 240, average score: 149.7, best score: 239.60, epsilon: 0.10, steps: 3259908
episode: 1657, score: -50, average score: 148.6, best score: 239.60, epsilon: 0.10, steps: 3261112
episode: 1658, score: 215, average score: 151.4, best score: 239.60, epsilon: 0.10, steps: 3263174
episode: 1659, score: 310, average score: 152.8, best score: 239.60, epsilon: 0.10, steps: 3265520
episode: 1660, score: -100, average score: 152.7, best score: 239.60, epsilon: 0.10, steps: 3266607
episode: 1661, score: 425, average score: 154.5, best score: 239.60, epsilon: 0.10, steps: 3269301
episode: 1662, score: 175, average score: 155.1, best score: 239.60, epsilon: 0.10, steps: 3271729
episode: 1663, score: 20, average score: 154.4, best score: 239.60, epsilon: 0.10, steps: 3273287
episode: 1664, score: 0, average score: 150.8, best score: 239.60, epsilon: 0.10, steps: 3274537
episode: 1665, score: 65, average score: 148.7, best score: 239.60, epsilon: 0.10, steps: 3276151
episode: 1666, score: -65, average score: 146.1, best score: 239.60, epsilon: 0.10, steps: 3277603
episode: 1667, score: 30, average score: 144.4, best score: 239.60, epsilon: 0.10, steps: 3279435
episode: 1668, score: 185, average score: 144.7, best score: 239.60, epsilon: 0.10, steps: 3280855
episode: 1669, score: 200, average score: 147.2, best score: 239.60, epsilon: 0.10, steps: 3282528
episode: 1670, score: 30, average score: 144.7, best score: 239.60, epsilon: 0.10, steps: 3284631
episode: 1671, score: 115, average score: 144.3, best score: 239.60, epsilon: 0.10, steps: 3286464
episode: 1672, score: 330, average score: 147.1, best score: 239.60, epsilon: 0.10, steps: 3288899
episode: 1673, score: 225, average score: 147.6, best score: 239.60, epsilon: 0.10, steps: 3291035
episode: 1674, score: 180, average score: 144.9, best score: 239.60, epsilon: 0.10, steps: 3293414
episode: 1675, score: 110, average score: 146.4, best score: 239.60, epsilon: 0.10, steps: 3294972
episode: 1676, score: 65, average score: 146.5, best score: 239.60, epsilon: 0.10, steps: 3296649
episode: 1677, score: 55, average score: 146.1, best score: 239.60, epsilon: 0.10, steps: 3299047
episode: 1678, score: 205, average score: 147.1, best score: 239.60, epsilon: 0.10, steps: 3300829
episode: 1679, score: 145, average score: 146.9, best score: 239.60, epsilon: 0.10, steps: 3303097
episode: 1680, score: 10, average score: 141.9, best score: 239.60, epsilon: 0.10, steps: 3304761
episode: 1681, score: 290, average score: 142.2, best score: 239.60, epsilon: 0.10, steps: 3308437
episode: 1682, score: 0, average score: 139.3, best score: 239.60, epsilon: 0.10, steps: 3309941
episode: 1683, score: 90, average score: 136.7, best score: 239.60, epsilon: 0.10, steps: 3312077
episode: 1684, score: 235, average score: 139.8, best score: 239.60, epsilon: 0.10, steps: 3313417
episode: 1685, score: 90, average score: 139.2, best score: 239.60, epsilon: 0.10, steps: 3314765
episode: 1686, score: 225, average score: 139.4, best score: 239.60, epsilon: 0.10, steps: 3316904
episode: 1687, score: -35, average score: 138.8, best score: 239.60, epsilon: 0.10, steps: 3318161
episode: 1688, score: -45, average score: 137.6, best score: 239.60, epsilon: 0.10, steps: 3319440
episode: 1689, score: 390, average score: 142.7, best score: 239.60, epsilon: 0.10, steps: 3321068
episode: 1690, score: 355, average score: 144.4, best score: 239.60, epsilon: 0.10, steps: 3323538
episode: 1691, score: -40, average score: 141.7, best score: 239.60, epsilon: 0.10, steps: 3325410
episode: 1692, score: 270, average score: 143.2, best score: 239.60, epsilon: 0.10, steps: 3327978
episode: 1693, score: 205, average score: 141.9, best score: 239.60, epsilon: 0.10, steps: 3329699
episode: 1694, score: 185, average score: 144.1, best score: 239.60, epsilon: 0.10, steps: 3332100
episode: 1695, score: 390, average score: 146.9, best score: 239.60, epsilon: 0.10, steps: 3333778
episode: 1696, score: 345, average score: 148.1, best score: 239.60, epsilon: 0.10, steps: 3335994
episode: 1697, score: 645, average score: 150.9, best score: 239.60, epsilon: 0.10, steps: 3338321
episode: 1698, score: 380, average score: 151.4, best score: 239.60, epsilon: 0.10, steps: 3340644
episode: 1699, score: 135, average score: 154.1, best score: 239.60, epsilon: 0.10, steps: 3343227
episode: 1700, score: 275, average score: 155.1, best score: 239.60, epsilon: 0.10, steps: 3345149
episode: 1701, score: 210, average score: 156.4, best score: 239.60, epsilon: 0.10, steps: 3346996
episode: 1702, score: -115, average score: 154.3, best score: 239.60, epsilon: 0.10, steps: 3347912
episode: 1703, score: -20, average score: 152.3, best score: 239.60, epsilon: 0.10, steps: 3349066
episode: 1704, score: 250, average score: 150.8, best score: 239.60, epsilon: 0.10, steps: 3351376
episode: 1705, score: 85, average score: 151.2, best score: 239.60, epsilon: 0.10, steps: 3352887
episode: 1706, score: 320, average score: 154.5, best score: 239.60, epsilon: 0.10, steps: 3354862
episode: 1707, score: 425, average score: 157.9, best score: 239.60, epsilon: 0.10, steps: 3357718
episode: 1708, score: 490, average score: 161.6, best score: 239.60, epsilon: 0.10, steps: 3360720
episode: 1709, score: 360, average score: 160.8, best score: 239.60, epsilon: 0.10, steps: 3362768
episode: 1710, score: 255, average score: 161.8, best score: 239.60, epsilon: 0.10, steps: 3364699
episode: 1711, score: 340, average score: 164.6, best score: 239.60, epsilon: 0.10, steps: 3366895
episode: 1712, score: 315, average score: 167.8, best score: 239.60, epsilon: 0.10, steps: 3369004
episode: 1713, score: 75, average score: 169.8, best score: 239.60, epsilon: 0.10, steps: 3371871
episode: 1714, score: 420, average score: 174.5, best score: 239.60, epsilon: 0.10, steps: 3374426
episode: 1715, score: -35, average score: 172.9, best score: 239.60, epsilon: 0.10, steps: 3375433
episode: 1716, score: 5, average score: 173.7, best score: 239.60, epsilon: 0.10, steps: 3376621
episode: 1717, score: 110, average score: 175.4, best score: 239.60, epsilon: 0.10, steps: 3378655
episode: 1718, score: 315, average score: 175.2, best score: 239.60, epsilon: 0.10, steps: 3380895
episode: 1719, score: 350, average score: 174.7, best score: 239.60, epsilon: 0.10, steps: 3383035
episode: 1720, score: 350, average score: 175.0, best score: 239.60, epsilon: 0.10, steps: 3385607
episode: 1721, score: 425, average score: 179.8, best score: 239.60, epsilon: 0.10, steps: 3387768
episode: 1722, score: 150, average score: 179.5, best score: 239.60, epsilon: 0.10, steps: 3389116
episode: 1723, score: -20, average score: 176.5, best score: 239.60, epsilon: 0.10, steps: 3390218
episode: 1724, score: 100, average score: 174.6, best score: 239.60, epsilon: 0.10, steps: 3391458
episode: 1725, score: 575, average score: 179.9, best score: 239.60, epsilon: 0.10, steps: 3394527
episode: 1726, score: 30, average score: 178.1, best score: 239.60, epsilon: 0.10, steps: 3396274
episode: 1727, score: 255, average score: 176.8, best score: 239.60, epsilon: 0.10, steps: 3398324
episode: 1728, score: 330, average score: 176.7, best score: 239.60, epsilon: 0.10, steps: 3401032
episode: 1729, score: 15, average score: 177.2, best score: 239.60, epsilon: 0.10, steps: 3402724
episode: 1730, score: 160, average score: 178.9, best score: 239.60, epsilon: 0.10, steps: 3404631
episode: 1731, score: 485, average score: 183.8, best score: 239.60, epsilon: 0.10, steps: 3407748
episode: 1732, score: 200, average score: 184.3, best score: 239.60, epsilon: 0.10, steps: 3410215
episode: 1733, score: 110, average score: 185.8, best score: 239.60, epsilon: 0.10, steps: 3412023
episode: 1734, score: 445, average score: 190.7, best score: 239.60, epsilon: 0.10, steps: 3414420
episode: 1735, score: 75, average score: 190.3, best score: 239.60, epsilon: 0.10, steps: 3416386
episode: 1736, score: 190, average score: 187.8, best score: 239.60, epsilon: 0.10, steps: 3418824
episode: 1737, score: 250, average score: 189.3, best score: 239.60, epsilon: 0.10, steps: 3420306
episode: 1738, score: 55, average score: 190.8, best score: 239.60, epsilon: 0.10, steps: 3421681
episode: 1739, score: 680, average score: 198.2, best score: 239.60, epsilon: 0.10, steps: 3424769
episode: 1740, score: 185, average score: 199.8, best score: 239.60, epsilon: 0.10, steps: 3426776
episode: 1741, score: 15, average score: 198.3, best score: 239.60, epsilon: 0.10, steps: 3428317
episode: 1742, score: 310, average score: 199.7, best score: 239.60, epsilon: 0.10, steps: 3430718
episode: 1743, score: 555, average score: 204.3, best score: 239.60, epsilon: 0.10, steps: 3434559
episode: 1744, score: 630, average score: 209.0, best score: 239.60, epsilon: 0.10, steps: 3436727
episode: 1745, score: 195, average score: 210.1, best score: 239.60, epsilon: 0.10, steps: 3438975
episode: 1746, score: 90, average score: 210.2, best score: 239.60, epsilon: 0.10, steps: 3440818
episode: 1747, score: 210, average score: 211.0, best score: 239.60, epsilon: 0.10, steps: 3443307
episode: 1748, score: 305, average score: 215.6, best score: 239.60, epsilon: 0.10, steps: 3445358
episode: 1749, score: 240, average score: 218.0, best score: 239.60, epsilon: 0.10, steps: 3447619
episode: 1750, score: 195, average score: 217.3, best score: 239.60, epsilon: 0.10, steps: 3449711
episode: 1751, score: 105, average score: 214.8, best score: 239.60, epsilon: 0.10, steps: 3451316
episode: 1752, score: 205, average score: 208.1, best score: 239.60, epsilon: 0.10, steps: 3453459
episode: 1753, score: 105, average score: 205.2, best score: 239.60, epsilon: 0.10, steps: 3454772
episode: 1754, score: 60, average score: 205.6, best score: 239.60, epsilon: 0.10, steps: 3456171
episode: 1755, score: 265, average score: 201.9, best score: 239.60, epsilon: 0.10, steps: 3458877
episode: 1756, score: 350, average score: 203.0, best score: 239.60, epsilon: 0.10, steps: 3461114
episode: 1757, score: 345, average score: 206.9, best score: 239.60, epsilon: 0.10, steps: 3464101
episode: 1758, score: -15, average score: 204.7, best score: 239.60, epsilon: 0.10, steps: 3465741
episode: 1759, score: 135, average score: 202.9, best score: 239.60, epsilon: 0.10, steps: 3467594
episode: 1760, score: 250, average score: 206.4, best score: 239.60, epsilon: 0.10, steps: 3469597
episode: 1761, score: 435, average score: 206.5, best score: 239.60, epsilon: 0.10, steps: 3472503
episode: 1762, score: 205, average score: 206.8, best score: 239.60, epsilon: 0.10, steps: 3474580
episode: 1763, score: 45, average score: 207.1, best score: 239.60, epsilon: 0.10, steps: 3476119
episode: 1764, score: 25, average score: 207.3, best score: 239.60, epsilon: 0.10, steps: 3477605
episode: 1765, score: 55, average score: 207.2, best score: 239.60, epsilon: 0.10, steps: 3480648
episode: 1766, score: -35, average score: 207.5, best score: 239.60, epsilon: 0.10, steps: 3482296
episode: 1767, score: 595, average score: 213.2, best score: 239.60, epsilon: 0.10, steps: 3484931
episode: 1768, score: 70, average score: 212.0, best score: 239.60, epsilon: 0.10, steps: 3486588
episode: 1769, score: 320, average score: 213.2, best score: 239.60, epsilon: 0.10, steps: 3488658
episode: 1770, score: 110, average score: 214.0, best score: 239.60, epsilon: 0.10, steps: 3490081
episode: 1771, score: 80, average score: 213.7, best score: 239.60, epsilon: 0.10, steps: 3492208
episode: 1772, score: 240, average score: 212.8, best score: 239.60, epsilon: 0.10, steps: 3494607
episode: 1773, score: 40, average score: 210.9, best score: 239.60, epsilon: 0.10, steps: 3496308
episode: 1774, score: 255, average score: 211.7, best score: 239.60, epsilon: 0.10, steps: 3498888
episode: 1775, score: 185, average score: 212.4, best score: 239.60, epsilon: 0.10, steps: 3500948
episode: 1776, score: -10, average score: 211.7, best score: 239.60, epsilon: 0.10, steps: 3502388
episode: 1777, score: 80, average score: 211.9, best score: 239.60, epsilon: 0.10, steps: 3504578
episode: 1778, score: 195, average score: 211.8, best score: 239.60, epsilon: 0.10, steps: 3506674
episode: 1779, score: -125, average score: 209.1, best score: 239.60, epsilon: 0.10, steps: 3507963
episode: 1780, score: -65, average score: 208.3, best score: 239.60, epsilon: 0.10, steps: 3509280
episode: 1781, score: 285, average score: 208.3, best score: 239.60, epsilon: 0.10, steps: 3511290
episode: 1782, score: -60, average score: 207.7, best score: 239.60, epsilon: 0.10, steps: 3512918
episode: 1783, score: 40, average score: 207.2, best score: 239.60, epsilon: 0.10, steps: 3514561
episode: 1784, score: 0, average score: 204.8, best score: 239.60, epsilon: 0.10, steps: 3516477
episode: 1785, score: 505, average score: 209.0, best score: 239.60, epsilon: 0.10, steps: 3519576
episode: 1786, score: 360, average score: 210.3, best score: 239.60, epsilon: 0.10, steps: 3522020
episode: 1787, score: 60, average score: 211.3, best score: 239.60, epsilon: 0.10, steps: 3523306
episode: 1788, score: 190, average score: 213.7, best score: 239.60, epsilon: 0.10, steps: 3526241
episode: 1789, score: 235, average score: 212.1, best score: 239.60, epsilon: 0.10, steps: 3528422
episode: 1790, score: 455, average score: 213.1, best score: 239.60, epsilon: 0.10, steps: 3530503
episode: 1791, score: 365, average score: 217.2, best score: 239.60, epsilon: 0.10, steps: 3532361
episode: 1792, score: 85, average score: 215.3, best score: 239.60, epsilon: 0.10, steps: 3534630
episode: 1793, score: 190, average score: 215.2, best score: 239.60, epsilon: 0.10, steps: 3536758
episode: 1794, score: 100, average score: 214.3, best score: 239.60, epsilon: 0.10, steps: 3538341
episode: 1795, score: 455, average score: 214.9, best score: 239.60, epsilon: 0.10, steps: 3541127
episode: 1796, score: 605, average score: 217.6, best score: 239.60, epsilon: 0.10, steps: 3544174
episode: 1797, score: -185, average score: 209.2, best score: 239.60, epsilon: 0.10, steps: 3545568
episode: 1798, score: 525, average score: 210.7, best score: 239.60, epsilon: 0.10, steps: 3547721
episode: 1799, score: 70, average score: 210.1, best score: 239.60, epsilon: 0.10, steps: 3549271
episode: 1800, score: 185, average score: 209.2, best score: 239.60, epsilon: 0.10, steps: 3551220
episode: 1801, score: 15, average score: 207.2, best score: 239.60, epsilon: 0.10, steps: 3553101
episode: 1802, score: 440, average score: 212.8, best score: 239.60, epsilon: 0.10, steps: 3556458
episode: 1803, score: -10, average score: 212.8, best score: 239.60, epsilon: 0.10, steps: 3558059
episode: 1804, score: 430, average score: 214.7, best score: 239.60, epsilon: 0.10, steps: 3560095
episode: 1805, score: 170, average score: 215.5, best score: 239.60, epsilon: 0.10, steps: 3562065
episode: 1806, score: 0, average score: 212.3, best score: 239.60, epsilon: 0.10, steps: 3563628
episode: 1807, score: 280, average score: 210.8, best score: 239.60, epsilon: 0.10, steps: 3566226
episode: 1808, score: 55, average score: 206.5, best score: 239.60, epsilon: 0.10, steps: 3568252
episode: 1809, score: 475, average score: 207.7, best score: 239.60, epsilon: 0.10, steps: 3570069
episode: 1810, score: 295, average score: 208.1, best score: 239.60, epsilon: 0.10, steps: 3572565
episode: 1811, score: 30, average score: 204.9, best score: 239.60, epsilon: 0.10, steps: 3574067
episode: 1812, score: 800, average score: 209.8, best score: 239.60, epsilon: 0.10, steps: 3577359
episode: 1813, score: 330, average score: 212.3, best score: 239.60, epsilon: 0.10, steps: 3579660
episode: 1814, score: 335, average score: 211.5, best score: 239.60, epsilon: 0.10, steps: 3581639
episode: 1815, score: 85, average score: 212.7, best score: 239.60, epsilon: 0.10, steps: 3584031
episode: 1816, score: 275, average score: 215.4, best score: 239.60, epsilon: 0.10, steps: 3586367
episode: 1817, score: 635, average score: 220.7, best score: 239.60, epsilon: 0.10, steps: 3588828
episode: 1818, score: 335, average score: 220.8, best score: 239.60, epsilon: 0.10, steps: 3591028
episode: 1819, score: 20, average score: 217.6, best score: 239.60, epsilon: 0.10, steps: 3592598
episode: 1820, score: 275, average score: 216.8, best score: 239.60, epsilon: 0.10, steps: 3595197
episode: 1821, score: 415, average score: 216.7, best score: 239.60, epsilon: 0.10, steps: 3598054
episode: 1822, score: 115, average score: 216.3, best score: 239.60, epsilon: 0.10, steps: 3600433
episode: 1823, score: 805, average score: 224.6, best score: 239.60, epsilon: 0.10, steps: 3603258
episode: 1824, score: 70, average score: 224.3, best score: 239.60, epsilon: 0.10, steps: 3605474
episode: 1825, score: 125, average score: 219.8, best score: 239.60, epsilon: 0.10, steps: 3607176
episode: 1826, score: 365, average score: 223.2, best score: 239.60, epsilon: 0.10, steps: 3609477
episode: 1827, score: 305, average score: 223.7, best score: 239.60, epsilon: 0.10, steps: 3611666
episode: 1828, score: 290, average score: 223.2, best score: 239.60, epsilon: 0.10, steps: 3613683
episode: 1829, score: 235, average score: 225.4, best score: 239.60, epsilon: 0.10, steps: 3615553
episode: 1830, score: 325, average score: 227.1, best score: 239.60, epsilon: 0.10, steps: 3618120
episode: 1831, score: 160, average score: 223.8, best score: 239.60, epsilon: 0.10, steps: 3620508
episode: 1832, score: 380, average score: 225.7, best score: 239.60, epsilon: 0.10, steps: 3622882
episode: 1833, score: 120, average score: 225.8, best score: 239.60, epsilon: 0.10, steps: 3625333
episode: 1834, score: 410, average score: 225.4, best score: 239.60, epsilon: 0.10, steps: 3627614
episode: 1835, score: 225, average score: 226.9, best score: 239.60, epsilon: 0.10, steps: 3629537
episode: 1836, score: 195, average score: 226.9, best score: 239.60, epsilon: 0.10, steps: 3631846
episode: 1837, score: 405, average score: 228.5, best score: 239.60, epsilon: 0.10, steps: 3634041
episode: 1838, score: 75, average score: 228.7, best score: 239.60, epsilon: 0.10, steps: 3635512
episode: 1839, score: 140, average score: 223.3, best score: 239.60, epsilon: 0.10, steps: 3637599
episode: 1840, score: 360, average score: 225.1, best score: 239.60, epsilon: 0.10, steps: 3639656
episode: 1841, score: 515, average score: 230.1, best score: 239.60, epsilon: 0.10, steps: 3642501
episode: 1842, score: 35, average score: 227.3, best score: 239.60, epsilon: 0.10, steps: 3644772
episode: 1843, score: 125, average score: 223.0, best score: 239.60, epsilon: 0.10, steps: 3646147
episode: 1844, score: 75, average score: 217.4, best score: 239.60, epsilon: 0.10, steps: 3647864
episode: 1845, score: 215, average score: 217.7, best score: 239.60, epsilon: 0.10, steps: 3649755
episode: 1846, score: 820, average score: 224.9, best score: 239.60, epsilon: 0.10, steps: 3652741
episode: 1847, score: 550, average score: 228.3, best score: 239.60, epsilon: 0.10, steps: 3655652
episode: 1848, score: 30, average score: 225.6, best score: 239.60, epsilon: 0.10, steps: 3656995
episode: 1849, score: 255, average score: 225.8, best score: 239.60, epsilon: 0.10, steps: 3658863
episode: 1850, score: 130, average score: 225.1, best score: 239.60, epsilon: 0.10, steps: 3660950
episode: 1851, score: 95, average score: 225.0, best score: 239.60, epsilon: 0.10, steps: 3662973
episode: 1852, score: 845, average score: 231.4, best score: 239.60, epsilon: 0.10, steps: 3666251
episode: 1853, score: 105, average score: 231.4, best score: 239.60, epsilon: 0.10, steps: 3668469
episode: 1854, score: 55, average score: 231.3, best score: 239.60, epsilon: 0.10, steps: 3670370
episode: 1855, score: -15, average score: 228.6, best score: 239.60, epsilon: 0.10, steps: 3671475
episode: 1856, score: 355, average score: 228.6, best score: 239.60, epsilon: 0.10, steps: 3673487
episode: 1857, score: -35, average score: 224.8, best score: 239.60, epsilon: 0.10, steps: 3675509
episode: 1858, score: 300, average score: 227.9, best score: 239.60, epsilon: 0.10, steps: 3677556
episode: 1859, score: 175, average score: 228.3, best score: 239.60, epsilon: 0.10, steps: 3679012
