episode: 0, score: -40.0, average score: -40.0, best score: -inf, epsilon: 0.99, steps: 764
episode: 2175, score: 30.0, average score: -10.2, best score: 9.50, epsilon: 0.10, steps: 5503321
episode: 2176, score: -40.0, average score: -10.3, best score: 9.50, epsilon: 0.10, steps: 5504177
episode: 2177, score: -60.0, average score: -11.3, best score: 9.50, epsilon: 0.10, steps: 5504573
episode: 2178, score: -20.0, average score: -11.0, best score: 9.50, epsilon: 0.10, steps: 5505508
episode: 2179, score: -40.0, average score: -10.7, best score: 9.50, epsilon: 0.10, steps: 5506167
episode: 2180, score: -50.0, average score: -11.4, best score: 9.50, epsilon: 0.10, steps: 5509323
episode: 2181, score: 40.0, average score: -11.4, best score: 9.50, epsilon: 0.10, steps: 5510128
episode: 2182, score: -20.0, average score: -11.0, best score: 9.50, epsilon: 0.10, steps: 5511507
episode: 2183, score: -50.0, average score: -11.8, best score: 9.50, epsilon: 0.10, steps: 5512262
episode: 2184, score: -60.0, average score: -12.0, best score: 9.50, epsilon: 0.10, steps: 5512969
episode: 2185, score: 90.0, average score: -10.9, best score: 9.50, epsilon: 0.10, steps: 5514899
episode: 2186, score: 40.0, average score: -9.8, best score: 9.50, epsilon: 0.10, steps: 5515633
episode: 2187, score: 30.0, average score: -9.2, best score: 9.50, epsilon: 0.10, steps: 5516372
episode: 2188, score: -20.0, average score: -8.5, best score: 9.50, epsilon: 0.10, steps: 5517356
episode: 2189, score: 40.0, average score: -7.4, best score: 9.50, epsilon: 0.10, steps: 5518532
episode: 2190, score: -100.0, average score: -9.1, best score: 9.50, epsilon: 0.10, steps: 5519075
episode: 2191, score: -20.0, average score: -9.9, best score: 9.50, epsilon: 0.10, steps: 5523357
episode: 2192, score: -30.0, average score: -11.2, best score: 9.50, epsilon: 0.10, steps: 5524248
episode: 2193, score: 30.0, average score: -11.3, best score: 9.50, epsilon: 0.10, steps: 5525422
episode: 2194, score: -90.0, average score: -11.9, best score: 9.50, epsilon: 0.10, steps: 5529440
episode: 2195, score: -40.0, average score: -13.0, best score: 9.50, epsilon: 0.10, steps: 5530059
episode: 2196, score: -50.0, average score: -12.5, best score: 9.50, epsilon: 0.10, steps: 5530564
episode: 2197, score: -50.0, average score: -12.4, best score: 9.50, epsilon: 0.10, steps: 5531309
episode: 2198, score: -30.0, average score: -13.2, best score: 9.50, epsilon: 0.10, steps: 5534493
episode: 2199, score: -70.0, average score: -13.6, best score: 9.50, epsilon: 0.10, steps: 5535054
episode: 2200, score: -30.0, average score: -13.6, best score: 9.50, epsilon: 0.10, steps: 5536114
episode: 2201, score: -20.0, average score: -13.4, best score: 9.50, epsilon: 0.10, steps: 5536996
episode: 2202, score: -50.0, average score: -14.6, best score: 9.50, epsilon: 0.10, steps: 5539525
episode: 2203, score: 30.0, average score: -15.0, best score: 9.50, epsilon: 0.10, steps: 5540261
episode: 2204, score: 80.0, average score: -13.7, best score: 9.50, epsilon: 0.10, steps: 5540959
episode: 2205, score: -30.0, average score: -14.8, best score: 9.50, epsilon: 0.10, steps: 5541960
episode: 2206, score: 40.0, average score: -14.8, best score: 9.50, epsilon: 0.10, steps: 5542908
episode: 2207, score: 60.0, average score: -13.7, best score: 9.50, epsilon: 0.10, steps: 5543573
episode: 2208, score: 30.0, average score: -13.7, best score: 9.50, epsilon: 0.10, steps: 5544354
episode: 2209, score: 20.0, average score: -13.0, best score: 9.50, epsilon: 0.10, steps: 5545281
episode: 2210, score: -50.0, average score: -13.2, best score: 9.50, epsilon: 0.10, steps: 5545887
episode: 2211, score: 20.0, average score: -12.3, best score: 9.50, epsilon: 0.10, steps: 5547132
episode: 2212, score: 20.0, average score: -12.6, best score: 9.50, epsilon: 0.10, steps: 5548122
episode: 2213, score: -30.0, average score: -12.3, best score: 9.50, epsilon: 0.10, steps: 5549077
episode: 2214, score: -40.0, average score: -12.0, best score: 9.50, epsilon: 0.10, steps: 5549465
episode: 2215, score: 20.0, average score: -11.4, best score: 9.50, epsilon: 0.10, steps: 5551462
episode: 2216, score: 80.0, average score: -10.3, best score: 9.50, epsilon: 0.10, steps: 5552209
episode: 2217, score: -50.0, average score: -10.4, best score: 9.50, epsilon: 0.10, steps: 5552946
episode: 2218, score: 50.0, average score: -9.2, best score: 9.50, epsilon: 0.10, steps: 5553480
episode: 2219, score: -30.0, average score: -9.0, best score: 9.50, epsilon: 0.10, steps: 5554824
episode: 2220, score: 40.0, average score: -8.4, best score: 9.50, epsilon: 0.10, steps: 5555837
episode: 2221, score: 60.0, average score: -7.1, best score: 9.50, epsilon: 0.10, steps: 5556428
episode: 2222, score: 30.0, average score: -6.6, best score: 9.50, epsilon: 0.10, steps: 5557653
episode: 2223, score: -40.0, average score: -6.5, best score: 9.50, epsilon: 0.10, steps: 5558616
episode: 2224, score: -70.0, average score: -6.3, best score: 9.50, epsilon: 0.10, steps: 5559723
episode: 2225, score: 40.0, average score: -5.5, best score: 9.50, epsilon: 0.10, steps: 5560478
episode: 2226, score: -70.0, average score: -5.9, best score: 9.50, epsilon: 0.10, steps: 5561144
episode: 2227, score: 60.0, average score: -5.1, best score: 9.50, epsilon: 0.10, steps: 5562051
episode: 2228, score: -60.0, average score: -5.9, best score: 9.50, epsilon: 0.10, steps: 5562719
episode: 2229, score: -60.0, average score: -5.9, best score: 9.50, epsilon: 0.10, steps: 5563727
episode: 2230, score: -40.0, average score: -6.8, best score: 9.50, epsilon: 0.10, steps: 5564460
episode: 2231, score: -50.0, average score: -7.7, best score: 9.50, epsilon: 0.10, steps: 5565416
episode: 2232, score: 30.0, average score: -8.0, best score: 9.50, epsilon: 0.10, steps: 5566004
episode: 2233, score: 40.0, average score: -8.2, best score: 9.50, epsilon: 0.10, steps: 5566933
episode: 2234, score: -30.0, average score: -8.9, best score: 9.50, epsilon: 0.10, steps: 5567845
episode: 2235, score: -70.0, average score: -9.1, best score: 9.50, epsilon: 0.10, steps: 5568626
episode: 2236, score: -50.0, average score: -10.3, best score: 9.50, epsilon: 0.10, steps: 5569162
episode: 2237, score: 40.0, average score: -9.7, best score: 9.50, epsilon: 0.10, steps: 5570079
episode: 2238, score: -70.0, average score: -10.0, best score: 9.50, epsilon: 0.10, steps: 5570888
episode: 2239, score: -40.0, average score: -11.1, best score: 9.50, epsilon: 0.10, steps: 5571829
episode: 2240, score: 30.0, average score: -11.2, best score: 9.50, epsilon: 0.10, steps: 5572590
episode: 2241, score: -30.0, average score: -10.9, best score: 9.50, epsilon: 0.10, steps: 5573279
episode: 2242, score: -90.0, average score: -11.6, best score: 9.50, epsilon: 0.10, steps: 5573684
episode: 2243, score: -30.0, average score: -12.2, best score: 9.50, epsilon: 0.10, steps: 5574182
episode: 2244, score: 100.0, average score: -10.6, best score: 9.50, epsilon: 0.10, steps: 5574921
episode: 2245, score: -20.0, average score: -11.1, best score: 9.50, epsilon: 0.10, steps: 5578895
episode: 2246, score: -110.0, average score: -12.5, best score: 9.50, epsilon: 0.10, steps: 5579328
episode: 2247, score: -40.0, average score: -12.4, best score: 9.50, epsilon: 0.10, steps: 5581154
episode: 2248, score: -40.0, average score: -12.6, best score: 9.50, epsilon: 0.10, steps: 5582196
episode: 2249, score: -90.0, average score: -12.8, best score: 9.50, epsilon: 0.10, steps: 5582870
episode: 2250, score: -60.0, average score: -12.6, best score: 9.50, epsilon: 0.10, steps: 5593059
episode: 2251, score: -20.0, average score: -12.5, best score: 9.50, epsilon: 0.10, steps: 5593976
episode: 2252, score: -100.0, average score: -13.9, best score: 9.50, epsilon: 0.10, steps: 5594491
episode: 2253, score: 60.0, average score: -13.7, best score: 9.50, epsilon: 0.10, steps: 5595400
episode: 2254, score: 80.0, average score: -12.4, best score: 9.50, epsilon: 0.10, steps: 5596031
episode: 2255, score: -70.0, average score: -12.5, best score: 9.50, epsilon: 0.10, steps: 5596975
episode: 2256, score: -30.0, average score: -13.4, best score: 9.50, epsilon: 0.10, steps: 5597817
episode: 2257, score: -40.0, average score: -13.0, best score: 9.50, epsilon: 0.10, steps: 5599041
episode: 2258, score: -50.0, average score: -13.2, best score: 9.50, epsilon: 0.10, steps: 5599677
episode: 2259, score: -100.0, average score: -14.0, best score: 9.50, epsilon: 0.10, steps: 5600426
episode: 2260, score: -20.0, average score: -13.4, best score: 9.50, epsilon: 0.10, steps: 5601098
episode: 2261, score: -40.0, average score: -12.8, best score: 9.50, epsilon: 0.10, steps: 5601719
episode: 2262, score: -70.0, average score: -14.1, best score: 9.50, epsilon: 0.10, steps: 5602250
episode: 2263, score: -40.0, average score: -15.5, best score: 9.50, epsilon: 0.10, steps: 5603035
episode: 2264, score: -30.0, average score: -15.2, best score: 9.50, epsilon: 0.10, steps: 5603963
episode: 2265, score: -40.0, average score: -15.2, best score: 9.50, epsilon: 0.10, steps: 5604973
episode: 2266, score: 20.0, average score: -15.4, best score: 9.50, epsilon: 0.10, steps: 5605887
episode: 2267, score: -60.0, average score: -16.3, best score: 9.50, epsilon: 0.10, steps: 5606473
episode: 2268, score: -70.0, average score: -17.6, best score: 9.50, epsilon: 0.10, steps: 5607012
episode: 2269, score: 40.0, average score: -16.9, best score: 9.50, epsilon: 0.10, steps: 5607892
episode: 2270, score: -70.0, average score: -17.8, best score: 9.50, epsilon: 0.10, steps: 5608852
episode: 2271, score: 40.0, average score: -17.6, best score: 9.50, epsilon: 0.10, steps: 5609390
episode: 2272, score: -20.0, average score: -17.4, best score: 9.50, epsilon: 0.10, steps: 5610302
episode: 2273, score: -70.0, average score: -17.8, best score: 9.50, epsilon: 0.10, steps: 5611013
episode: 2274, score: -40.0, average score: -18.5, best score: 9.50, epsilon: 0.10, steps: 5611792
episode: 2275, score: 20.0, average score: -18.6, best score: 9.50, epsilon: 0.10, steps: 5612918
episode: 2276, score: 60.0, average score: -17.6, best score: 9.50, epsilon: 0.10, steps: 5614438
episode: 2277, score: -20.0, average score: -17.2, best score: 9.50, epsilon: 0.10, steps: 5615220
episode: 2278, score: -20.0, average score: -17.2, best score: 9.50, epsilon: 0.10, steps: 5616202
episode: 2279, score: -50.0, average score: -17.3, best score: 9.50, epsilon: 0.10, steps: 5617147
episode: 2280, score: 30.0, average score: -16.5, best score: 9.50, epsilon: 0.10, steps: 5618146
episode: 2281, score: -20.0, average score: -17.1, best score: 9.50, epsilon: 0.10, steps: 5619003
episode: 2282, score: -90.0, average score: -17.8, best score: 9.50, epsilon: 0.10, steps: 5619390
episode: 2283, score: -60.0, average score: -17.9, best score: 9.50, epsilon: 0.10, steps: 5620406
episode: 2284, score: -70.0, average score: -18.0, best score: 9.50, epsilon: 0.10, steps: 5621147
episode: 2285, score: 30.0, average score: -18.6, best score: 9.50, epsilon: 0.10, steps: 5622358
episode: 2286, score: -70.0, average score: -19.7, best score: 9.50, epsilon: 0.10, steps: 5622973
episode: 2287, score: -70.0, average score: -20.7, best score: 9.50, epsilon: 0.10, steps: 5623734
episode: 2288, score: -60.0, average score: -21.1, best score: 9.50, epsilon: 0.10, steps: 5624753
episode: 2289, score: 50.0, average score: -21.0, best score: 9.50, epsilon: 0.10, steps: 5625486
episode: 2290, score: -40.0, average score: -20.4, best score: 9.50, epsilon: 0.10, steps: 5626695
episode: 2291, score: -70.0, average score: -20.9, best score: 9.50, epsilon: 0.10, steps: 5627486
episode: 2292, score: 40.0, average score: -20.2, best score: 9.50, epsilon: 0.10, steps: 5628443
episode: 2293, score: -30.0, average score: -20.8, best score: 9.50, epsilon: 0.10, steps: 5629980
episode: 2294, score: -30.0, average score: -20.2, best score: 9.50, epsilon: 0.10, steps: 5630930
episode: 2295, score: 30.0, average score: -19.5, best score: 9.50, epsilon: 0.10, steps: 5631656
episode: 2296, score: 20.0, average score: -18.8, best score: 9.50, epsilon: 0.10, steps: 5632874
episode: 2297, score: -80.0, average score: -19.1, best score: 9.50, epsilon: 0.10, steps: 5633376
episode: 2298, score: 50.0, average score: -18.3, best score: 9.50, epsilon: 0.10, steps: 5634540
episode: 2299, score: 40.0, average score: -17.2, best score: 9.50, epsilon: 0.10, steps: 5635315
episode: 2300, score: 60.0, average score: -16.3, best score: 9.50, epsilon: 0.10, steps: 5635955
episode: 2301, score: -80.0, average score: -16.9, best score: 9.50, epsilon: 0.10, steps: 5642679
episode: 2302, score: -40.0, average score: -16.8, best score: 9.50, epsilon: 0.10, steps: 5643407
episode: 2303, score: 60.0, average score: -16.5, best score: 9.50, epsilon: 0.10, steps: 5676700
episode: 2304, score: 40.0, average score: -16.9, best score: 9.50, epsilon: 0.10, steps: 5683671
episode: 2305, score: -50.0, average score: -17.1, best score: 9.50, epsilon: 0.10, steps: 5684152
episode: 2306, score: -80.0, average score: -18.3, best score: 9.50, epsilon: 0.10, steps: 5684868
episode: 2307, score: -40.0, average score: -19.3, best score: 9.50, epsilon: 0.10, steps: 5685414
episode: 2308, score: -30.0, average score: -19.9, best score: 9.50, epsilon: 0.10, steps: 5686414
episode: 2309, score: -30.0, average score: -20.4, best score: 9.50, epsilon: 0.10, steps: 5694269
episode: 2310, score: -50.0, average score: -20.4, best score: 9.50, epsilon: 0.10, steps: 5706380
episode: 2311, score: 20.0, average score: -20.4, best score: 9.50, epsilon: 0.10, steps: 5723924
episode: 2312, score: 60.0, average score: -20.0, best score: 9.50, epsilon: 0.10, steps: 5727537
episode: 2313, score: -70.0, average score: -20.4, best score: 9.50, epsilon: 0.10, steps: 5729384
episode: 2314, score: 60.0, average score: -19.4, best score: 9.50, epsilon: 0.10, steps: 5734132
episode: 2315, score: 80.0, average score: -18.8, best score: 9.50, epsilon: 0.10, steps: 5735096
episode: 2316, score: -50.0, average score: -20.1, best score: 9.50, epsilon: 0.10, steps: 5736096
episode: 2317, score: 40.0, average score: -19.2, best score: 9.50, epsilon: 0.10, steps: 5737022
episode: 2318, score: -40.0, average score: -20.1, best score: 9.50, epsilon: 0.10, steps: 5737883
episode: 2319, score: 40.0, average score: -19.4, best score: 9.50, epsilon: 0.10, steps: 5739345
episode: 2320, score: -40.0, average score: -20.2, best score: 9.50, epsilon: 0.10, steps: 5740306
episode: 2321, score: -20.0, average score: -21.0, best score: 9.50, epsilon: 0.10, steps: 5741094
episode: 2322, score: 40.0, average score: -20.9, best score: 9.50, epsilon: 0.10, steps: 5742375
episode: 2323, score: -20.0, average score: -20.7, best score: 9.50, epsilon: 0.10, steps: 5743632
episode: 2324, score: 50.0, average score: -19.5, best score: 9.50, epsilon: 0.10, steps: 5744849
episode: 2325, score: -60.0, average score: -20.5, best score: 9.50, epsilon: 0.10, steps: 5745362
episode: 2326, score: 60.0, average score: -19.2, best score: 9.50, epsilon: 0.10, steps: 5746590
episode: 2327, score: 50.0, average score: -19.3, best score: 9.50, epsilon: 0.10, steps: 5747070
episode: 2328, score: -80.0, average score: -19.5, best score: 9.50, epsilon: 0.10, steps: 5747564
episode: 2329, score: 60.0, average score: -18.3, best score: 9.50, epsilon: 0.10, steps: 5748253
episode: 2330, score: 30.0, average score: -17.6, best score: 9.50, epsilon: 0.10, steps: 5749314
episode: 2331, score: -50.0, average score: -17.6, best score: 9.50, epsilon: 0.10, steps: 5749797
episode: 2332, score: 40.0, average score: -17.5, best score: 9.50, epsilon: 0.10, steps: 5750958
episode: 2333, score: 20.0, average score: -17.7, best score: 9.50, epsilon: 0.10, steps: 5752546
episode: 2334, score: 30.0, average score: -17.1, best score: 9.50, epsilon: 0.10, steps: 5754895
episode: 2335, score: -80.0, average score: -17.2, best score: 9.50, epsilon: 0.10, steps: 5755980
episode: 2336, score: 50.0, average score: -16.2, best score: 9.50, epsilon: 0.10, steps: 5760452
episode: 2337, score: -60.0, average score: -17.2, best score: 9.50, epsilon: 0.10, steps: 5765134
episode: 2338, score: 40.0, average score: -16.1, best score: 9.50, epsilon: 0.10, steps: 5766168
episode: 2339, score: 40.0, average score: -15.3, best score: 9.50, epsilon: 0.10, steps: 5768163
episode: 2340, score: 30.0, average score: -15.3, best score: 9.50, epsilon: 0.10, steps: 5770374
episode: 2341, score: -70.0, average score: -15.7, best score: 9.50, epsilon: 0.10, steps: 5771261
episode: 2342, score: 80.0, average score: -14.0, best score: 9.50, epsilon: 0.10, steps: 5772214
episode: 2343, score: 40.0, average score: -13.3, best score: 9.50, epsilon: 0.10, steps: 5776784
episode: 2344, score: -80.0, average score: -15.1, best score: 9.50, epsilon: 0.10, steps: 5786809
episode: 2345, score: -20.0, average score: -15.1, best score: 9.50, epsilon: 0.10, steps: 5795670
episode: 2346, score: 70.0, average score: -13.3, best score: 9.50, epsilon: 0.10, steps: 5811584
episode: 2347, score: 70.0, average score: -12.2, best score: 9.50, epsilon: 0.10, steps: 5820777
episode: 2348, score: 100.0, average score: -10.8, best score: 9.50, epsilon: 0.10, steps: 5828495
episode: 2349, score: -60.0, average score: -10.5, best score: 9.50, epsilon: 0.10, steps: 5829467
episode: 2350, score: 20.0, average score: -9.7, best score: 9.50, epsilon: 0.10, steps: 5831382
episode: 2351, score: 30.0, average score: -9.2, best score: 9.50, epsilon: 0.10, steps: 5832317
episode: 2352, score: -40.0, average score: -8.6, best score: 9.50, epsilon: 0.10, steps: 5833130
episode: 2353, score: -50.0, average score: -9.7, best score: 9.50, epsilon: 0.10, steps: 5833972
episode: 2354, score: 80.0, average score: -9.7, best score: 9.50, epsilon: 0.10, steps: 5834694
episode: 2355, score: 60.0, average score: -8.4, best score: 9.50, epsilon: 0.10, steps: 5835629
episode: 2356, score: 70.0, average score: -7.4, best score: 9.50, epsilon: 0.10, steps: 5836231
episode: 2357, score: -20.0, average score: -7.2, best score: 9.50, epsilon: 0.10, steps: 5836986
episode: 2358, score: -70.0, average score: -7.4, best score: 9.50, epsilon: 0.10, steps: 5837481
episode: 2359, score: -60.0, average score: -7.0, best score: 9.50, epsilon: 0.10, steps: 5838172
episode: 2360, score: 30.0, average score: -6.5, best score: 9.50, epsilon: 0.10, steps: 5838984
episode: 2361, score: -60.0, average score: -6.7, best score: 9.50, epsilon: 0.10, steps: 5839772
episode: 2362, score: -50.0, average score: -6.5, best score: 9.50, epsilon: 0.10, steps: 5840529
episode: 2363, score: 20.0, average score: -5.9, best score: 9.50, epsilon: 0.10, steps: 5841467
episode: 2364, score: 60.0, average score: -5.0, best score: 9.50, epsilon: 0.10, steps: 5842108
episode: 2365, score: -40.0, average score: -5.0, best score: 9.50, epsilon: 0.10, steps: 5842751
episode: 2366, score: -40.0, average score: -5.6, best score: 9.50, epsilon: 0.10, steps: 5843503
episode: 2367, score: 40.0, average score: -4.6, best score: 9.50, epsilon: 0.10, steps: 5844492
episode: 2368, score: -60.0, average score: -4.5, best score: 9.50, epsilon: 0.10, steps: 5845007
episode: 2369, score: -50.0, average score: -5.4, best score: 9.50, epsilon: 0.10, steps: 5845701
episode: 2370, score: -70.0, average score: -5.4, best score: 9.50, epsilon: 0.10, steps: 5846536
episode: 2371, score: 30.0, average score: -5.5, best score: 9.50, epsilon: 0.10, steps: 5847475
episode: 2372, score: 40.0, average score: -4.9, best score: 9.50, epsilon: 0.10, steps: 5848750
episode: 2373, score: 70.0, average score: -3.5, best score: 9.50, epsilon: 0.10, steps: 5849543
episode: 2374, score: -20.0, average score: -3.3, best score: 9.50, epsilon: 0.10, steps: 5850372
episode: 2375, score: -70.0, average score: -4.2, best score: 9.50, epsilon: 0.10, steps: 5851854
episode: 2376, score: -50.0, average score: -5.3, best score: 9.50, epsilon: 0.10, steps: 5853487
episode: 2377, score: -60.0, average score: -5.7, best score: 9.50, epsilon: 0.10, steps: 5854015
episode: 2378, score: -50.0, average score: -6.0, best score: 9.50, epsilon: 0.10, steps: 5882511
episode: 2379, score: -80.0, average score: -6.3, best score: 9.50, epsilon: 0.10, steps: 5887240
episode: 2380, score: -80.0, average score: -7.4, best score: 9.50, epsilon: 0.10, steps: 5887758
episode: 2381, score: -60.0, average score: -7.8, best score: 9.50, epsilon: 0.10, steps: 5888793
episode: 2382, score: -60.0, average score: -7.5, best score: 9.50, epsilon: 0.10, steps: 5889871
episode: 2383, score: -90.0, average score: -7.8, best score: 9.50, epsilon: 0.10, steps: 5911511
episode: 2384, score: -20.0, average score: -7.3, best score: 9.50, epsilon: 0.10, steps: 5912938
episode: 2385, score: -40.0, average score: -8.0, best score: 9.50, epsilon: 0.10, steps: 5919777
episode: 2386, score: 50.0, average score: -6.8, best score: 9.50, epsilon: 0.10, steps: 5920387
episode: 2387, score: 60.0, average score: -5.5, best score: 9.50, epsilon: 0.10, steps: 5935844
episode: 2388, score: -100.0, average score: -5.9, best score: 9.50, epsilon: 0.10, steps: 5936292
episode: 2389, score: 20.0, average score: -6.2, best score: 9.50, epsilon: 0.10, steps: 5947052
episode: 2390, score: 30.0, average score: -5.5, best score: 9.50, epsilon: 0.10, steps: 5948539
episode: 2391, score: 50.0, average score: -4.3, best score: 9.50, epsilon: 0.10, steps: 5949984
episode: 2392, score: -40.0, average score: -5.1, best score: 9.50, epsilon: 0.10, steps: 5952817
episode: 2393, score: -60.0, average score: -5.4, best score: 9.50, epsilon: 0.10, steps: 5953384
episode: 2394, score: 40.0, average score: -4.7, best score: 9.50, epsilon: 0.10, steps: 5956280
episode: 2395, score: -30.0, average score: -5.3, best score: 9.50, epsilon: 0.10, steps: 5958596
episode: 2396, score: -30.0, average score: -5.8, best score: 9.50, epsilon: 0.10, steps: 5961128
episode: 2397, score: -20.0, average score: -5.2, best score: 9.50, epsilon: 0.10, steps: 5962125
episode: 2398, score: -70.0, average score: -6.4, best score: 9.50, epsilon: 0.10, steps: 5962627
episode: 2399, score: -30.0, average score: -7.1, best score: 9.50, epsilon: 0.10, steps: 5963482
episode: 2400, score: -80.0, average score: -8.5, best score: 9.50, epsilon: 0.10, steps: 5966637
episode: 2401, score: -30.0, average score: -8.0, best score: 9.50, epsilon: 0.10, steps: 5967473
episode: 2402, score: -40.0, average score: -8.0, best score: 9.50, epsilon: 0.10, steps: 5968426
episode: 2403, score: -40.0, average score: -9.0, best score: 9.50, epsilon: 0.10, steps: 5969483
episode: 2404, score: -60.0, average score: -10.0, best score: 9.50, epsilon: 0.10, steps: 5970071
episode: 2405, score: 60.0, average score: -8.9, best score: 9.50, epsilon: 0.10, steps: 5971045
episode: 2406, score: 20.0, average score: -7.9, best score: 9.50, epsilon: 0.10, steps: 5971916
episode: 2407, score: 100.0, average score: -6.5, best score: 9.50, epsilon: 0.10, steps: 5972583
episode: 2408, score: -40.0, average score: -6.6, best score: 9.50, epsilon: 0.10, steps: 5973981
episode: 2409, score: 50.0, average score: -5.8, best score: 9.50, epsilon: 0.10, steps: 5974702
episode: 2410, score: -20.0, average score: -5.5, best score: 9.50, epsilon: 0.10, steps: 5975450
episode: 2411, score: -40.0, average score: -6.1, best score: 9.50, epsilon: 0.10, steps: 5976426
episode: 2412, score: -20.0, average score: -6.9, best score: 9.50, epsilon: 0.10, steps: 5977153
episode: 2413, score: -40.0, average score: -6.6, best score: 9.50, epsilon: 0.10, steps: 5977918
episode: 2414, score: -50.0, average score: -7.7, best score: 9.50, epsilon: 0.10, steps: 5978426
episode: 2415, score: 60.0, average score: -7.9, best score: 9.50, epsilon: 0.10, steps: 5979315
episode: 2416, score: -90.0, average score: -8.3, best score: 9.50, epsilon: 0.10, steps: 5979688
episode: 2417, score: -40.0, average score: -9.1, best score: 9.50, epsilon: 0.10, steps: 5980430
episode: 2418, score: 30.0, average score: -8.4, best score: 9.50, epsilon: 0.10, steps: 5981333
episode: 2419, score: -70.0, average score: -9.5, best score: 9.50, epsilon: 0.10, steps: 5994811
episode: 2420, score: 80.0, average score: -8.3, best score: 9.50, epsilon: 0.10, steps: 5995614
episode: 2421, score: 80.0, average score: -7.3, best score: 9.50, epsilon: 0.10, steps: 5996691
episode: 2422, score: 30.0, average score: -7.4, best score: 9.50, epsilon: 0.10, steps: 5997674
episode: 2423, score: 50.0, average score: -6.7, best score: 9.50, epsilon: 0.10, steps: 5998397
episode: 2424, score: 30.0, average score: -6.9, best score: 9.50, epsilon: 0.10, steps: 5999629
episode: 2425, score: 30.0, average score: -6.0, best score: 9.50, epsilon: 0.10, steps: 6001063
episode: 2426, score: 30.0, average score: -6.3, best score: 9.50, epsilon: 0.10, steps: 6001993
episode: 2427, score: 80.0, average score: -6.0, best score: 9.50, epsilon: 0.10, steps: 6004993
episode: 2428, score: 90.0, average score: -4.3, best score: 9.50, epsilon: 0.10, steps: 6005562
episode: 2429, score: 30.0, average score: -4.6, best score: 9.50, epsilon: 0.10, steps: 6008955
episode: 2430, score: 30.0, average score: -4.6, best score: 9.50, epsilon: 0.10, steps: 6009826
episode: 2431, score: -20.0, average score: -4.3, best score: 9.50, epsilon: 0.10, steps: 6012109
episode: 2432, score: 50.0, average score: -4.2, best score: 9.50, epsilon: 0.10, steps: 6012870
episode: 2433, score: 30.0, average score: -4.1, best score: 9.50, epsilon: 0.10, steps: 6013745
episode: 2434, score: -30.0, average score: -4.7, best score: 9.50, epsilon: 0.10, steps: 6014322
episode: 2435, score: 50.0, average score: -3.4, best score: 9.50, epsilon: 0.10, steps: 6015103
episode: 2436, score: -40.0, average score: -4.3, best score: 9.50, epsilon: 0.10, steps: 6016026
episode: 2437, score: -30.0, average score: -4.0, best score: 9.50, epsilon: 0.10, steps: 6016795
episode: 2438, score: 60.0, average score: -3.8, best score: 9.50, epsilon: 0.10, steps: 6017305
episode: 2439, score: 50.0, average score: -3.7, best score: 9.50, epsilon: 0.10, steps: 6018065
episode: 2440, score: 60.0, average score: -3.4, best score: 9.50, epsilon: 0.10, steps: 6021071
episode: 2441, score: 20.0, average score: -2.5, best score: 9.50, epsilon: 0.10, steps: 6022092
episode: 2442, score: -30.0, average score: -3.6, best score: 9.50, epsilon: 0.10, steps: 6022892
episode: 2443, score: 60.0, average score: -3.4, best score: 9.50, epsilon: 0.10, steps: 6023697
episode: 2444, score: -40.0, average score: -3.0, best score: 9.50, epsilon: 0.10, steps: 6024488
episode: 2445, score: 20.0, average score: -2.6, best score: 9.50, epsilon: 0.10, steps: 6027932
episode: 2446, score: 20.0, average score: -3.1, best score: 9.50, epsilon: 0.10, steps: 6028883
episode: 2447, score: -20.0, average score: -4.0, best score: 9.50, epsilon: 0.10, steps: 6030221
episode: 2448, score: 30.0, average score: -4.7, best score: 9.50, epsilon: 0.10, steps: 6031436
episode: 2449, score: 50.0, average score: -3.6, best score: 9.50, epsilon: 0.10, steps: 6036370
episode: 2450, score: 50.0, average score: -3.3, best score: 9.50, epsilon: 0.10, steps: 6037436
episode: 2451, score: 90.0, average score: -2.7, best score: 9.50, epsilon: 0.10, steps: 6039545
episode: 2452, score: -40.0, average score: -2.7, best score: 9.50, epsilon: 0.10, steps: 6042691
episode: 2453, score: 70.0, average score: -1.5, best score: 9.50, epsilon: 0.10, steps: 6047142
episode: 2454, score: -30.0, average score: -2.6, best score: 9.50, epsilon: 0.10, steps: 6053432
episode: 2455, score: -20.0, average score: -3.4, best score: 9.50, epsilon: 0.10, steps: 6054259
episode: 2456, score: -40.0, average score: -4.5, best score: 9.50, epsilon: 0.10, steps: 6057238
episode: 2457, score: 50.0, average score: -3.8, best score: 9.50, epsilon: 0.10, steps: 6057917
episode: 2458, score: 90.0, average score: -2.2, best score: 9.50, epsilon: 0.10, steps: 6058626
episode: 2459, score: 60.0, average score: -1.0, best score: 9.50, epsilon: 0.10, steps: 6059328
episode: 2460, score: 50.0, average score: -0.8, best score: 9.50, epsilon: 0.10, steps: 6060212
episode: 2461, score: 50.0, average score: 0.3, best score: 9.50, epsilon: 0.10, steps: 6061841
episode: 2462, score: 70.0, average score: 1.5, best score: 9.50, epsilon: 0.10, steps: 6063075
episode: 2463, score: 30.0, average score: 1.6, best score: 9.50, epsilon: 0.10, steps: 6064269
episode: 2464, score: -40.0, average score: 0.6, best score: 9.50, epsilon: 0.10, steps: 6065636
