episode: 0, score: 10, average score: 10.0, best score: -inf, epsilon: 0.98, steps: 1756
episode: 941, score: -40, average score: 20.6, best score: 60.00, epsilon: 0.10, steps: 1833848
episode: 942, score: -10, average score: 20.2, best score: 60.00, epsilon: 0.10, steps: 1835435
episode: 943, score: 250, average score: 23.8, best score: 60.00, epsilon: 0.10, steps: 1838899
episode: 944, score: -130, average score: 23.1, best score: 60.00, epsilon: 0.10, steps: 1840015
episode: 945, score: 20, average score: 22.8, best score: 60.00, epsilon: 0.10, steps: 1842337
episode: 946, score: 40, average score: 23.3, best score: 60.00, epsilon: 0.10, steps: 1844254
episode: 947, score: 30, average score: 23.6, best score: 60.00, epsilon: 0.10, steps: 1845881
episode: 948, score: 70, average score: 25.0, best score: 60.00, epsilon: 0.10, steps: 1848030
episode: 949, score: -30, average score: 24.2, best score: 60.00, epsilon: 0.10, steps: 1849393
episode: 950, score: 10, average score: 25.1, best score: 60.00, epsilon: 0.10, steps: 1851085
episode: 951, score: 170, average score: 26.4, best score: 60.00, epsilon: 0.10, steps: 1853707
episode: 952, score: 60, average score: 27.5, best score: 60.00, epsilon: 0.10, steps: 1855441
episode: 953, score: -60, average score: 27.1, best score: 60.00, epsilon: 0.10, steps: 1856680
episode: 954, score: 80, average score: 28.9, best score: 60.00, epsilon: 0.10, steps: 1858774
episode: 955, score: 140, average score: 30.5, best score: 60.00, epsilon: 0.10, steps: 1861753
episode: 956, score: -10, average score: 31.2, best score: 60.00, epsilon: 0.10, steps: 1863608
episode: 957, score: 190, average score: 31.3, best score: 60.00, epsilon: 0.10, steps: 1866660
episode: 958, score: -10, average score: 31.2, best score: 60.00, epsilon: 0.10, steps: 1868240
episode: 959, score: -60, average score: 30.2, best score: 60.00, epsilon: 0.10, steps: 1869654
episode: 960, score: -10, average score: 28.9, best score: 60.00, epsilon: 0.10, steps: 1871820
episode: 961, score: 90, average score: 29.7, best score: 60.00, epsilon: 0.10, steps: 1874798
episode: 962, score: 40, average score: 30.3, best score: 60.00, epsilon: 0.10, steps: 1876711
episode: 963, score: 10, average score: 31.6, best score: 60.00, epsilon: 0.10, steps: 1878354
episode: 964, score: 90, average score: 33.3, best score: 60.00, epsilon: 0.10, steps: 1880786
episode: 965, score: 200, average score: 34.6, best score: 60.00, epsilon: 0.10, steps: 1883523
episode: 966, score: 150, average score: 36.6, best score: 60.00, epsilon: 0.10, steps: 1885867
episode: 967, score: 120, average score: 36.9, best score: 60.00, epsilon: 0.10, steps: 1888582
episode: 968, score: -10, average score: 37.9, best score: 60.00, epsilon: 0.10, steps: 1890229
episode: 969, score: -80, average score: 37.0, best score: 60.00, epsilon: 0.10, steps: 1891687
episode: 970, score: 0, average score: 36.7, best score: 60.00, epsilon: 0.10, steps: 1893540
episode: 971, score: 20, average score: 37.7, best score: 60.00, epsilon: 0.10, steps: 1895351
episode: 972, score: -120, average score: 36.1, best score: 60.00, epsilon: 0.10, steps: 1896150
episode: 973, score: 50, average score: 35.7, best score: 60.00, epsilon: 0.10, steps: 1898184
episode: 974, score: 20, average score: 35.0, best score: 60.00, epsilon: 0.10, steps: 1899831
episode: 975, score: 180, average score: 36.7, best score: 60.00, epsilon: 0.10, steps: 1902573
episode: 976, score: -50, average score: 35.8, best score: 60.00, epsilon: 0.10, steps: 1904181
episode: 977, score: -40, average score: 35.9, best score: 60.00, epsilon: 0.10, steps: 1905602
episode: 978, score: 0, average score: 35.5, best score: 60.00, epsilon: 0.10, steps: 1907046
episode: 979, score: 10, average score: 34.2, best score: 60.00, epsilon: 0.10, steps: 1908838
episode: 980, score: 180, average score: 36.4, best score: 60.00, epsilon: 0.10, steps: 1911709
episode: 981, score: 70, average score: 36.9, best score: 60.00, epsilon: 0.10, steps: 1914481
episode: 982, score: 100, average score: 38.2, best score: 60.00, epsilon: 0.10, steps: 1916977
episode: 983, score: 110, average score: 39.1, best score: 60.00, epsilon: 0.10, steps: 1919839
episode: 984, score: 130, average score: 41.4, best score: 60.00, epsilon: 0.10, steps: 1921965
episode: 985, score: 60, average score: 41.7, best score: 60.00, epsilon: 0.10, steps: 1923731
episode: 986, score: 180, average score: 44.1, best score: 60.00, epsilon: 0.10, steps: 1926731
episode: 987, score: 0, average score: 42.2, best score: 60.00, epsilon: 0.10, steps: 1928331
episode: 988, score: 30, average score: 42.2, best score: 60.00, epsilon: 0.10, steps: 1930221
episode: 989, score: -20, average score: 42.4, best score: 60.00, epsilon: 0.10, steps: 1932115
episode: 990, score: 210, average score: 43.6, best score: 60.00, epsilon: 0.10, steps: 1935325
episode: 991, score: 130, average score: 44.2, best score: 60.00, epsilon: 0.10, steps: 1938583
episode: 992, score: -70, average score: 42.5, best score: 60.00, epsilon: 0.10, steps: 1940119
episode: 993, score: -40, average score: 43.3, best score: 60.00, epsilon: 0.10, steps: 1941465
episode: 994, score: 80, average score: 44.3, best score: 60.00, epsilon: 0.10, steps: 1943246
episode: 995, score: 80, average score: 44.9, best score: 60.00, epsilon: 0.10, steps: 1945705
episode: 996, score: 0, average score: 45.6, best score: 60.00, epsilon: 0.10, steps: 1948177
episode: 997, score: 0, average score: 45.5, best score: 60.00, epsilon: 0.10, steps: 1949922
episode: 998, score: -70, average score: 43.2, best score: 60.00, epsilon: 0.10, steps: 1952187
episode: 999, score: 40, average score: 43.3, best score: 60.00, epsilon: 0.10, steps: 1954325
episode: 1000, score: 50, average score: 44.0, best score: 60.00, epsilon: 0.10, steps: 1956773
episode: 1001, score: -20, average score: 44.3, best score: 60.00, epsilon: 0.10, steps: 1958404
episode: 1002, score: -10, average score: 45.1, best score: 60.00, epsilon: 0.10, steps: 1960340
episode: 1003, score: -10, average score: 44.9, best score: 60.00, epsilon: 0.10, steps: 1962132
episode: 1004, score: 80, average score: 46.4, best score: 60.00, epsilon: 0.10, steps: 1964454
episode: 1005, score: 160, average score: 48.0, best score: 60.00, epsilon: 0.10, steps: 1967721
episode: 1006, score: -10, average score: 47.8, best score: 60.00, epsilon: 0.10, steps: 1969921
episode: 1007, score: -50, average score: 46.3, best score: 60.00, epsilon: 0.10, steps: 1971455
episode: 1008, score: 50, average score: 46.2, best score: 60.00, epsilon: 0.10, steps: 1974145
episode: 1009, score: 50, average score: 46.8, best score: 60.00, epsilon: 0.10, steps: 1976867
episode: 1010, score: 20, average score: 45.9, best score: 60.00, epsilon: 0.10, steps: 1979253
episode: 1011, score: -50, average score: 46.4, best score: 60.00, epsilon: 0.10, steps: 1980996
episode: 1012, score: -20, average score: 45.7, best score: 60.00, epsilon: 0.10, steps: 1983098
episode: 1013, score: 60, average score: 44.8, best score: 60.00, epsilon: 0.10, steps: 1985428
episode: 1014, score: 80, average score: 45.8, best score: 60.00, epsilon: 0.10, steps: 1988199
episode: 1015, score: 160, average score: 46.4, best score: 60.00, epsilon: 0.10, steps: 1990978
episode: 1016, score: 50, average score: 47.6, best score: 60.00, epsilon: 0.10, steps: 1992734
episode: 1017, score: -50, average score: 46.6, best score: 60.00, epsilon: 0.10, steps: 1994051
episode: 1018, score: 20, average score: 47.3, best score: 60.00, epsilon: 0.10, steps: 1996513
episode: 1019, score: 20, average score: 47.0, best score: 60.00, epsilon: 0.10, steps: 1998597
episode: 1020, score: 140, average score: 48.7, best score: 60.00, epsilon: 0.10, steps: 2001442
episode: 1021, score: 20, average score: 47.0, best score: 60.00, epsilon: 0.10, steps: 2003213
episode: 1022, score: 180, average score: 48.2, best score: 60.00, epsilon: 0.10, steps: 2006339
episode: 1023, score: -10, average score: 47.3, best score: 60.00, epsilon: 0.10, steps: 2007513
episode: 1024, score: 180, average score: 46.9, best score: 60.00, epsilon: 0.10, steps: 2010306
episode: 1025, score: -30, average score: 45.8, best score: 60.00, epsilon: 0.10, steps: 2012026
episode: 1026, score: -20, average score: 46.3, best score: 60.00, epsilon: 0.10, steps: 2013756
episode: 1027, score: 10, average score: 45.6, best score: 60.00, epsilon: 0.10, steps: 2015649
episode: 1028, score: -20, average score: 45.1, best score: 60.00, epsilon: 0.10, steps: 2017709
episode: 1029, score: -60, average score: 43.2, best score: 60.00, epsilon: 0.10, steps: 2018967
episode: 1030, score: 230, average score: 45.0, best score: 60.00, epsilon: 0.10, steps: 2021473
episode: 1031, score: 80, average score: 46.0, best score: 60.00, epsilon: 0.10, steps: 2023865
episode: 1032, score: -60, average score: 44.3, best score: 60.00, epsilon: 0.10, steps: 2025188
episode: 1033, score: 90, average score: 45.0, best score: 60.00, epsilon: 0.10, steps: 2027488
episode: 1034, score: 110, average score: 46.2, best score: 60.00, epsilon: 0.10, steps: 2029406
episode: 1035, score: 10, average score: 46.3, best score: 60.00, epsilon: 0.10, steps: 2031744
episode: 1036, score: -40, average score: 42.8, best score: 60.00, epsilon: 0.10, steps: 2033300
episode: 1037, score: 70, average score: 42.1, best score: 60.00, epsilon: 0.10, steps: 2036056
episode: 1038, score: 80, average score: 42.6, best score: 60.00, epsilon: 0.10, steps: 2038631
episode: 1039, score: 0, average score: 40.9, best score: 60.00, epsilon: 0.10, steps: 2040684
episode: 1040, score: 0, average score: 41.2, best score: 60.00, epsilon: 0.10, steps: 2042367
episode: 1041, score: 40, average score: 42.0, best score: 60.00, epsilon: 0.10, steps: 2044317
episode: 1042, score: -10, average score: 42.0, best score: 60.00, epsilon: 0.10, steps: 2046101
episode: 1043, score: 40, average score: 39.9, best score: 60.00, epsilon: 0.10, steps: 2048672
episode: 1044, score: 60, average score: 41.8, best score: 60.00, epsilon: 0.10, steps: 2050064
episode: 1045, score: 80, average score: 42.4, best score: 60.00, epsilon: 0.10, steps: 2051987
episode: 1046, score: -30, average score: 41.7, best score: 60.00, epsilon: 0.10, steps: 2053322
episode: 1047, score: 110, average score: 42.5, best score: 60.00, epsilon: 0.10, steps: 2055428
episode: 1048, score: -80, average score: 41.0, best score: 60.00, epsilon: 0.10, steps: 2056594
episode: 1049, score: 40, average score: 41.7, best score: 60.00, epsilon: 0.10, steps: 2058024
episode: 1050, score: -50, average score: 41.1, best score: 60.00, epsilon: 0.10, steps: 2060213
episode: 1051, score: -130, average score: 38.1, best score: 60.00, epsilon: 0.10, steps: 2061378
episode: 1052, score: 50, average score: 38.0, best score: 60.00, epsilon: 0.10, steps: 2063720
episode: 1053, score: -10, average score: 38.5, best score: 60.00, epsilon: 0.10, steps: 2065650
episode: 1054, score: 80, average score: 38.5, best score: 60.00, epsilon: 0.10, steps: 2067779
episode: 1055, score: -10, average score: 37.0, best score: 60.00, epsilon: 0.10, steps: 2069482
episode: 1056, score: -100, average score: 36.1, best score: 60.00, epsilon: 0.10, steps: 2071369
episode: 1057, score: -40, average score: 33.8, best score: 60.00, epsilon: 0.10, steps: 2073236
episode: 1058, score: -20, average score: 33.7, best score: 60.00, epsilon: 0.10, steps: 2075402
episode: 1059, score: 50, average score: 34.8, best score: 60.00, epsilon: 0.10, steps: 2077785
episode: 1060, score: -70, average score: 34.2, best score: 60.00, epsilon: 0.10, steps: 2079773
episode: 1061, score: -30, average score: 33.0, best score: 60.00, epsilon: 0.10, steps: 2081568
episode: 1062, score: -40, average score: 32.2, best score: 60.00, epsilon: 0.10, steps: 2083130
episode: 1063, score: 20, average score: 32.3, best score: 60.00, epsilon: 0.10, steps: 2085060
episode: 1064, score: 30, average score: 31.7, best score: 60.00, epsilon: 0.10, steps: 2087508
episode: 1065, score: -50, average score: 29.2, best score: 60.00, epsilon: 0.10, steps: 2089013
episode: 1066, score: 0, average score: 27.7, best score: 60.00, epsilon: 0.10, steps: 2090814
episode: 1067, score: -20, average score: 26.3, best score: 60.00, epsilon: 0.10, steps: 2092304
episode: 1068, score: -80, average score: 25.6, best score: 60.00, epsilon: 0.10, steps: 2093639
episode: 1069, score: 90, average score: 27.3, best score: 60.00, epsilon: 0.10, steps: 2096145
episode: 1070, score: 30, average score: 27.6, best score: 60.00, epsilon: 0.10, steps: 2097956
episode: 1071, score: -40, average score: 27.0, best score: 60.00, epsilon: 0.10, steps: 2099886
episode: 1072, score: 0, average score: 28.2, best score: 60.00, epsilon: 0.10, steps: 2101790
episode: 1073, score: 0, average score: 27.7, best score: 60.00, epsilon: 0.10, steps: 2103616
episode: 1074, score: -40, average score: 27.1, best score: 60.00, epsilon: 0.10, steps: 2106071
episode: 1075, score: -30, average score: 25.0, best score: 60.00, epsilon: 0.10, steps: 2107704
episode: 1076, score: 10, average score: 25.6, best score: 60.00, epsilon: 0.10, steps: 2110301
episode: 1077, score: 10, average score: 26.1, best score: 60.00, epsilon: 0.10, steps: 2112189
episode: 1078, score: 40, average score: 26.5, best score: 60.00, epsilon: 0.10, steps: 2114044
episode: 1079, score: -20, average score: 26.2, best score: 60.00, epsilon: 0.10, steps: 2115909
episode: 1080, score: -40, average score: 24.0, best score: 60.00, epsilon: 0.10, steps: 2117906
episode: 1081, score: 0, average score: 23.3, best score: 60.00, epsilon: 0.10, steps: 2119849
episode: 1082, score: -50, average score: 21.8, best score: 60.00, epsilon: 0.10, steps: 2122187
episode: 1083, score: 40, average score: 21.1, best score: 60.00, epsilon: 0.10, steps: 2124160
episode: 1084, score: 120, average score: 21.0, best score: 60.00, epsilon: 0.10, steps: 2126659
episode: 1085, score: -40, average score: 20.0, best score: 60.00, epsilon: 0.10, steps: 2128080
episode: 1086, score: -20, average score: 18.0, best score: 60.00, epsilon: 0.10, steps: 2129544
episode: 1087, score: -60, average score: 17.4, best score: 60.00, epsilon: 0.10, steps: 2131235
episode: 1088, score: 100, average score: 18.1, best score: 60.00, epsilon: 0.10, steps: 2133700
episode: 1089, score: 80, average score: 19.1, best score: 60.00, epsilon: 0.10, steps: 2135839
episode: 1090, score: 60, average score: 17.6, best score: 60.00, epsilon: 0.10, steps: 2137930
episode: 1091, score: 100, average score: 17.3, best score: 60.00, epsilon: 0.10, steps: 2140098
episode: 1092, score: -40, average score: 17.6, best score: 60.00, epsilon: 0.10, steps: 2141604
episode: 1093, score: 60, average score: 18.6, best score: 60.00, epsilon: 0.10, steps: 2143830
episode: 1094, score: -70, average score: 17.1, best score: 60.00, epsilon: 0.10, steps: 2145220
episode: 1095, score: -50, average score: 15.8, best score: 60.00, epsilon: 0.10, steps: 2146722
episode: 1096, score: 80, average score: 16.6, best score: 60.00, epsilon: 0.10, steps: 2148822
episode: 1097, score: 90, average score: 17.5, best score: 60.00, epsilon: 0.10, steps: 2151717
episode: 1098, score: 30, average score: 18.5, best score: 60.00, epsilon: 0.10, steps: 2153742
episode: 1099, score: 110, average score: 19.2, best score: 60.00, epsilon: 0.10, steps: 2156366
episode: 1100, score: 10, average score: 18.8, best score: 60.00, epsilon: 0.10, steps: 2158194
episode: 1101, score: 30, average score: 19.3, best score: 60.00, epsilon: 0.10, steps: 2160434
episode: 1102, score: 90, average score: 20.3, best score: 60.00, epsilon: 0.10, steps: 2163126
episode: 1103, score: 20, average score: 20.6, best score: 60.00, epsilon: 0.10, steps: 2165132
episode: 1104, score: -140, average score: 18.4, best score: 60.00, epsilon: 0.10, steps: 2166203
episode: 1105, score: -30, average score: 16.5, best score: 60.00, epsilon: 0.10, steps: 2167619
episode: 1106, score: 30, average score: 16.9, best score: 60.00, epsilon: 0.10, steps: 2169986
episode: 1107, score: 90, average score: 18.3, best score: 60.00, epsilon: 0.10, steps: 2172753
episode: 1108, score: 60, average score: 18.4, best score: 60.00, epsilon: 0.10, steps: 2174509
episode: 1109, score: 20, average score: 18.1, best score: 60.00, epsilon: 0.10, steps: 2177059
episode: 1110, score: 0, average score: 17.9, best score: 60.00, epsilon: 0.10, steps: 2178844
episode: 1111, score: 110, average score: 19.5, best score: 60.00, epsilon: 0.10, steps: 2181842
episode: 1112, score: 10, average score: 19.8, best score: 60.00, epsilon: 0.10, steps: 2183661
episode: 1113, score: 170, average score: 20.9, best score: 60.00, epsilon: 0.10, steps: 2186370
episode: 1114, score: -40, average score: 19.7, best score: 60.00, epsilon: 0.10, steps: 2187941
episode: 1115, score: 90, average score: 19.0, best score: 60.00, epsilon: 0.10, steps: 2190093
episode: 1116, score: 90, average score: 19.4, best score: 60.00, epsilon: 0.10, steps: 2192073
episode: 1117, score: 30, average score: 20.2, best score: 60.00, epsilon: 0.10, steps: 2194160
episode: 1118, score: 100, average score: 21.0, best score: 60.00, epsilon: 0.10, steps: 2196682
episode: 1119, score: 80, average score: 21.6, best score: 60.00, epsilon: 0.10, steps: 2198815
episode: 1120, score: 100, average score: 21.2, best score: 60.00, epsilon: 0.10, steps: 2201507
episode: 1121, score: 100, average score: 22.0, best score: 60.00, epsilon: 0.10, steps: 2203374
episode: 1122, score: -10, average score: 20.1, best score: 60.00, epsilon: 0.10, steps: 2205140
episode: 1123, score: 130, average score: 21.5, best score: 60.00, epsilon: 0.10, steps: 2207558
episode: 1124, score: -40, average score: 19.3, best score: 60.00, epsilon: 0.10, steps: 2208922
episode: 1125, score: -60, average score: 19.0, best score: 60.00, epsilon: 0.10, steps: 2210081
episode: 1126, score: 30, average score: 19.5, best score: 60.00, epsilon: 0.10, steps: 2211866
episode: 1127, score: 150, average score: 20.9, best score: 60.00, epsilon: 0.10, steps: 2214800
episode: 1128, score: 170, average score: 22.8, best score: 60.00, epsilon: 0.10, steps: 2217599
episode: 1129, score: -30, average score: 23.1, best score: 60.00, epsilon: 0.10, steps: 2219520
episode: 1130, score: -90, average score: 19.9, best score: 60.00, epsilon: 0.10, steps: 2220794
episode: 1131, score: -30, average score: 18.8, best score: 60.00, epsilon: 0.10, steps: 2222792
episode: 1132, score: 70, average score: 20.1, best score: 60.00, epsilon: 0.10, steps: 2224753
episode: 1133, score: 130, average score: 20.5, best score: 60.00, epsilon: 0.10, steps: 2227167
episode: 1134, score: 80, average score: 20.2, best score: 60.00, epsilon: 0.10, steps: 2229363
episode: 1135, score: 70, average score: 20.8, best score: 60.00, epsilon: 0.10, steps: 2231475
episode: 1136, score: 130, average score: 22.5, best score: 60.00, epsilon: 0.10, steps: 2233805
episode: 1137, score: 20, average score: 22.0, best score: 60.00, epsilon: 0.10, steps: 2235302
episode: 1138, score: -40, average score: 20.8, best score: 60.00, epsilon: 0.10, steps: 2236772
episode: 1139, score: 80, average score: 21.6, best score: 60.00, epsilon: 0.10, steps: 2238929
episode: 1140, score: 120, average score: 22.8, best score: 60.00, epsilon: 0.10, steps: 2241698
episode: 1141, score: -20, average score: 22.2, best score: 60.00, epsilon: 0.10, steps: 2243459
episode: 1142, score: 40, average score: 22.7, best score: 60.00, epsilon: 0.10, steps: 2244806
episode: 1143, score: 50, average score: 22.8, best score: 60.00, epsilon: 0.10, steps: 2246736
episode: 1144, score: -60, average score: 21.6, best score: 60.00, epsilon: 0.10, steps: 2248398
episode: 1145, score: 110, average score: 21.9, best score: 60.00, epsilon: 0.10, steps: 2250974
episode: 1146, score: -10, average score: 22.1, best score: 60.00, epsilon: 0.10, steps: 2252591
episode: 1147, score: 100, average score: 22.0, best score: 60.00, epsilon: 0.10, steps: 2254717
episode: 1148, score: 120, average score: 24.0, best score: 60.00, epsilon: 0.10, steps: 2257514
episode: 1149, score: 80, average score: 24.4, best score: 60.00, epsilon: 0.10, steps: 2259496
episode: 1150, score: -30, average score: 24.6, best score: 60.00, epsilon: 0.10, steps: 2260744
episode: 1151, score: 140, average score: 27.3, best score: 60.00, epsilon: 0.10, steps: 2263196
episode: 1152, score: 60, average score: 27.4, best score: 60.00, epsilon: 0.10, steps: 2265164
episode: 1153, score: -80, average score: 26.7, best score: 60.00, epsilon: 0.10, steps: 2266230
episode: 1154, score: 60, average score: 26.5, best score: 60.00, epsilon: 0.10, steps: 2268430
episode: 1155, score: 40, average score: 27.0, best score: 60.00, epsilon: 0.10, steps: 2270152
episode: 1156, score: 60, average score: 28.6, best score: 60.00, epsilon: 0.10, steps: 2272024
episode: 1157, score: -100, average score: 28.0, best score: 60.00, epsilon: 0.10, steps: 2273109
episode: 1158, score: 150, average score: 29.7, best score: 60.00, epsilon: 0.10, steps: 2275721
episode: 1159, score: 190, average score: 31.1, best score: 60.00, epsilon: 0.10, steps: 2278221
episode: 1160, score: 50, average score: 32.3, best score: 60.00, epsilon: 0.10, steps: 2280559
episode: 1161, score: 40, average score: 33.0, best score: 60.00, epsilon: 0.10, steps: 2281987
episode: 1162, score: 50, average score: 33.9, best score: 60.00, epsilon: 0.10, steps: 2283553
episode: 1163, score: 30, average score: 34.0, best score: 60.00, epsilon: 0.10, steps: 2285668
episode: 1164, score: 100, average score: 34.7, best score: 60.00, epsilon: 0.10, steps: 2287932
episode: 1165, score: 60, average score: 35.8, best score: 60.00, epsilon: 0.10, steps: 2290247
episode: 1166, score: -20, average score: 35.6, best score: 60.00, epsilon: 0.10, steps: 2292136
episode: 1167, score: 0, average score: 35.8, best score: 60.00, epsilon: 0.10, steps: 2294107
episode: 1168, score: 10, average score: 36.7, best score: 60.00, epsilon: 0.10, steps: 2295755
episode: 1169, score: 20, average score: 36.0, best score: 60.00, epsilon: 0.10, steps: 2297293
episode: 1170, score: 30, average score: 36.0, best score: 60.00, epsilon: 0.10, steps: 2299050
episode: 1171, score: -70, average score: 35.7, best score: 60.00, epsilon: 0.10, steps: 2300438
episode: 1172, score: 50, average score: 36.2, best score: 60.00, epsilon: 0.10, steps: 2303093
episode: 1173, score: 100, average score: 37.2, best score: 60.00, epsilon: 0.10, steps: 2305256
episode: 1174, score: 60, average score: 38.2, best score: 60.00, epsilon: 0.10, steps: 2307449
episode: 1175, score: 50, average score: 39.0, best score: 60.00, epsilon: 0.10, steps: 2308997
episode: 1176, score: -80, average score: 38.1, best score: 60.00, epsilon: 0.10, steps: 2310756
episode: 1177, score: 60, average score: 38.6, best score: 60.00, epsilon: 0.10, steps: 2313043
episode: 1178, score: -100, average score: 37.2, best score: 60.00, epsilon: 0.10, steps: 2313820
episode: 1179, score: -70, average score: 36.7, best score: 60.00, epsilon: 0.10, steps: 2315324
episode: 1180, score: 110, average score: 38.2, best score: 60.00, epsilon: 0.10, steps: 2317419
episode: 1181, score: -10, average score: 38.1, best score: 60.00, epsilon: 0.10, steps: 2319395
episode: 1182, score: 60, average score: 39.2, best score: 60.00, epsilon: 0.10, steps: 2321993
episode: 1183, score: 80, average score: 39.6, best score: 60.00, epsilon: 0.10, steps: 2324546
episode: 1184, score: 50, average score: 38.9, best score: 60.00, epsilon: 0.10, steps: 2327312
episode: 1185, score: -20, average score: 39.1, best score: 60.00, epsilon: 0.10, steps: 2328741
episode: 1186, score: 0, average score: 39.3, best score: 60.00, epsilon: 0.10, steps: 2330483
episode: 1187, score: 260, average score: 42.5, best score: 60.00, epsilon: 0.10, steps: 2333463
episode: 1188, score: 90, average score: 42.4, best score: 60.00, epsilon: 0.10, steps: 2335997
episode: 1189, score: -50, average score: 41.1, best score: 60.00, epsilon: 0.10, steps: 2337260
episode: 1190, score: -50, average score: 40.0, best score: 60.00, epsilon: 0.10, steps: 2339136
episode: 1191, score: 330, average score: 42.3, best score: 60.00, epsilon: 0.10, steps: 2342800
episode: 1192, score: 50, average score: 43.2, best score: 60.00, epsilon: 0.10, steps: 2344609
episode: 1193, score: -40, average score: 42.2, best score: 60.00, epsilon: 0.10, steps: 2346659
episode: 1194, score: -40, average score: 42.5, best score: 60.00, epsilon: 0.10, steps: 2348055
episode: 1195, score: 90, average score: 43.9, best score: 60.00, epsilon: 0.10, steps: 2350721
episode: 1196, score: -70, average score: 42.4, best score: 60.00, epsilon: 0.10, steps: 2352150
episode: 1197, score: 50, average score: 42.0, best score: 60.00, epsilon: 0.10, steps: 2354012
episode: 1198, score: 0, average score: 41.7, best score: 60.00, epsilon: 0.10, steps: 2355936
episode: 1199, score: -50, average score: 40.1, best score: 60.00, epsilon: 0.10, steps: 2357281
episode: 1200, score: -40, average score: 39.6, best score: 60.00, epsilon: 0.10, steps: 2359683
episode: 1201, score: 60, average score: 39.9, best score: 60.00, epsilon: 0.10, steps: 2362056
episode: 1202, score: 70, average score: 39.7, best score: 60.00, epsilon: 0.10, steps: 2364289
episode: 1203, score: 70, average score: 40.2, best score: 60.00, epsilon: 0.10, steps: 2366097
episode: 1204, score: -70, average score: 40.9, best score: 60.00, epsilon: 0.10, steps: 2367529
episode: 1205, score: 90, average score: 42.1, best score: 60.00, epsilon: 0.10, steps: 2369800
episode: 1206, score: 90, average score: 42.7, best score: 60.00, epsilon: 0.10, steps: 2372099
episode: 1207, score: 10, average score: 41.9, best score: 60.00, epsilon: 0.10, steps: 2374110
episode: 1208, score: -10, average score: 41.2, best score: 60.00, epsilon: 0.10, steps: 2375636
episode: 1209, score: 160, average score: 42.6, best score: 60.00, epsilon: 0.10, steps: 2378987
episode: 1210, score: 80, average score: 43.4, best score: 60.00, epsilon: 0.10, steps: 2380877
episode: 1211, score: 60, average score: 42.9, best score: 60.00, epsilon: 0.10, steps: 2382785
episode: 1212, score: 70, average score: 43.5, best score: 60.00, epsilon: 0.10, steps: 2385153
episode: 1213, score: 30, average score: 42.1, best score: 60.00, epsilon: 0.10, steps: 2386625
episode: 1214, score: 90, average score: 43.4, best score: 60.00, epsilon: 0.10, steps: 2389003
episode: 1215, score: 70, average score: 43.2, best score: 60.00, epsilon: 0.10, steps: 2391040
episode: 1216, score: 20, average score: 42.5, best score: 60.00, epsilon: 0.10, steps: 2392701
episode: 1217, score: 120, average score: 43.4, best score: 60.00, epsilon: 0.10, steps: 2395053
episode: 1218, score: 30, average score: 42.7, best score: 60.00, epsilon: 0.10, steps: 2397152
episode: 1219, score: 20, average score: 42.1, best score: 60.00, epsilon: 0.10, steps: 2398934
episode: 1220, score: -40, average score: 40.7, best score: 60.00, epsilon: 0.10, steps: 2400222
episode: 1221, score: 0, average score: 39.7, best score: 60.00, epsilon: 0.10, steps: 2402282
episode: 1222, score: 50, average score: 40.3, best score: 60.00, epsilon: 0.10, steps: 2404619
episode: 1223, score: 20, average score: 39.2, best score: 60.00, epsilon: 0.10, steps: 2406502
episode: 1224, score: 70, average score: 40.3, best score: 60.00, epsilon: 0.10, steps: 2408547
episode: 1225, score: 20, average score: 41.1, best score: 60.00, epsilon: 0.10, steps: 2410672
episode: 1226, score: 30, average score: 41.1, best score: 60.00, epsilon: 0.10, steps: 2413145
episode: 1227, score: -20, average score: 39.4, best score: 60.00, epsilon: 0.10, steps: 2414686
episode: 1228, score: 110, average score: 38.8, best score: 60.00, epsilon: 0.10, steps: 2417471
episode: 1229, score: -10, average score: 39.0, best score: 60.00, epsilon: 0.10, steps: 2419388
episode: 1230, score: -120, average score: 38.7, best score: 60.00, epsilon: 0.10, steps: 2421311
episode: 1231, score: 70, average score: 39.7, best score: 60.00, epsilon: 0.10, steps: 2423569
episode: 1232, score: -60, average score: 38.4, best score: 60.00, epsilon: 0.10, steps: 2424785
episode: 1233, score: -70, average score: 36.4, best score: 60.00, epsilon: 0.10, steps: 2426741
episode: 1234, score: -50, average score: 35.1, best score: 60.00, epsilon: 0.10, steps: 2428497
episode: 1235, score: 80, average score: 35.2, best score: 60.00, epsilon: 0.10, steps: 2430509
episode: 1236, score: -30, average score: 33.6, best score: 60.00, epsilon: 0.10, steps: 2432034
episode: 1237, score: 120, average score: 34.6, best score: 60.00, epsilon: 0.10, steps: 2434676
episode: 1238, score: -80, average score: 34.2, best score: 60.00, epsilon: 0.10, steps: 2436305
episode: 1239, score: -10, average score: 33.3, best score: 60.00, epsilon: 0.10, steps: 2438122
episode: 1240, score: 120, average score: 33.3, best score: 60.00, epsilon: 0.10, steps: 2440498
episode: 1241, score: 90, average score: 34.4, best score: 60.00, epsilon: 0.10, steps: 2443131
episode: 1242, score: -20, average score: 33.8, best score: 60.00, epsilon: 0.10, steps: 2445008
episode: 1243, score: 10, average score: 33.4, best score: 60.00, epsilon: 0.10, steps: 2446938
episode: 1244, score: -10, average score: 33.9, best score: 60.00, epsilon: 0.10, steps: 2448381
